source,target,relationship_type
C0924,P9241,HAS_PAYMENT_INSTRUMENT
C0925,D9250,USES_DEVICE
C0925,D9251,USES_DEVICE
C0925,I9250,USES_IP
C0925,I9251,USES_IP
C0925,P9250,HAS_PAYMENT_INSTRUMENT
C0925,P9251,HAS_PAYMENT_INSTRUMENT
C0926,D9260,USES_DEVICE
C0926,D9261,USES_DEVICE
C0926,I9260,USES_IP
C0926,I9261,USES_IP
C0926,I9262,USES_IP
C0926,P9260,HAS_PAYMENT_INSTRUMENT
C0926,P9261,HAS_PAYMENT_INSTRUMENT
C0927,D9270,USES_DEVICE
C0927,I9270,USES_IP
C0927,I9271,USES_IP
C0927,P9270,HAS_PAYMENT_INSTRUMENT
C0928,D9280,USES_DEVICE
C0928,D9281,USES_DEVICE
C0928,I9280,USES_IP
C0928,I9281,USES_IP
C0928,I9282,USES_IP
C0928,P9280,HAS_PAYMENT_INSTRUMENT
C0928,P9281,HAS_PAYMENT_INSTRUMENT
C0929,D9290,USES_DEVICE
C0929,D9291,USES_DEVICE
C0929,D9292,USES_DEVICE
C0929,I9290,USES_IP
C0929,I9291,USES_IP
C0929,P9290,HAS_PAYMENT_INSTRUMENT
C0930,D9300,USES_DEVICE
C0930,D9301,USES_DEVICE
C0930,D9302,USES_DEVICE
C0930,I9300,USES_IP
C0930,P9300,HAS_PAYMENT_INSTRUMENT
C0931,D9310,USES_DEVICE
C0931,I9310,USES_IP
C0931,P9310,HAS_PAYMENT_INSTRUMENT
C0931,P9311,HAS_PAYMENT_INSTRUMENT
C0932,D9320,USES_DEVICE
C0932,D9321,USES_DEVICE
C0932,D9322,USES_DEVICE
C0932,I9320,USES_IP
C0932,I9321,USES_IP
C0932,I9322,USES_IP
C0932,P9320,HAS_PAYMENT_INSTRUMENT
C0933,D9330,USES_DEVICE
C0933,I9330,USES_IP
C0933,P9330,HAS_PAYMENT_INSTRUMENT
C0933,P9331,HAS_PAYMENT_INSTRUMENT
C0934,D9340,USES_DEVICE
C0934,I9340,USES_IP
C0934,P9340,HAS_PAYMENT_INSTRUMENT
C0934,P9341,HAS_PAYMENT_INSTRUMENT
C0935,D9350,USES_DEVICE
C0935,I0187,USES_IP
C0935,I9351,USES_IP
C0935,I9352,USES_IP
C0935,P9350,HAS_PAYMENT_INSTRUMENT
C0935,P9351,HAS_PAYMENT_INSTRUMENT
C0936,D9360,USES_DEVICE
C0936,D9361,USES_DEVICE
C0936,D9362,USES_DEVICE
C0936,I0187,USES_IP
C0936,I9361,USES_IP
C0936,I9362,USES_IP
C0936,P9360,HAS_PAYMENT_INSTRUMENT
C0936,P9361,HAS_PAYMENT_INSTRUMENT
C0937,D9370,USES_DEVICE
C0937,D9371,USES_DEVICE
C0937,I9370,USES_IP
C0937,P9370,HAS_PAYMENT_INSTRUMENT
C0937,P9371,HAS_PAYMENT_INSTRUMENT
C0938,D9380,USES_DEVICE
C0938,I9380,USES_IP
C0938,P9380,HAS_PAYMENT_INSTRUMENT
C0939,D9390,USES_DEVICE
C0939,D9391,USES_DEVICE
C0939,D9392,USES_DEVICE
C0939,I9390,USES_IP
C0939,P9390,HAS_PAYMENT_INSTRUMENT
C0939,P9391,HAS_PAYMENT_INSTRUMENT
C0940,D9400,USES_DEVICE
C0940,I0188,USES_IP
C0940,I9401,USES_IP
C0940,I9402,USES_IP
C0940,P9400,HAS_PAYMENT_INSTRUMENT
C0940,P9401,HAS_PAYMENT_INSTRUMENT
C0941,D9410,USES_DEVICE
C0941,D9411,USES_DEVICE
C0941,I9410,USES_IP
C0941,I9411,USES_IP
C0941,I9412,USES_IP
C0941,P9410,HAS_PAYMENT_INSTRUMENT
C0942,D9420,USES_DEVICE
C0942,I9420,USES_IP
C0942,I9421,USES_IP
C0942,I9422,USES_IP
C0942,P9420,HAS_PAYMENT_INSTRUMENT
C0942,P9421,HAS_PAYMENT_INSTRUMENT
C0943,D9430,USES_DEVICE
C0943,D9431,USES_DEVICE
C0943,I9430,USES_IP
C0943,I9431,USES_IP
C0943,P9430,HAS_PAYMENT_INSTRUMENT
C0943,P9431,HAS_PAYMENT_INSTRUMENT
C0944,D9440,USES_DEVICE
C0944,D9441,USES_DEVICE
C0944,I0188,USES_IP
C0944,I9441,USES_IP
C0944,I9442,USES_IP
C0944,P9440,HAS_PAYMENT_INSTRUMENT
C0945,D9450,USES_DEVICE
C0945,D9451,USES_DEVICE
C0945,D9452,USES_DEVICE
C0945,I9450,USES_IP
C0945,I9451,USES_IP
C0945,P9450,HAS_PAYMENT_INSTRUMENT
C0945,P9451,HAS_PAYMENT_INSTRUMENT
C0946,D9460,USES_DEVICE
C0946,D9461,USES_DEVICE
C0946,D9462,USES_DEVICE
C0946,I9460,USES_IP
C0946,I9461,USES_IP
C0946,I9462,USES_IP
C0946,P9460,HAS_PAYMENT_INSTRUMENT
C0946,P9461,HAS_PAYMENT_INSTRUMENT
C0947,D9470,USES_DEVICE
C0947,I9470,USES_IP
C0947,I9471,USES_IP
C0947,P9470,HAS_PAYMENT_INSTRUMENT
C0947,P9471,HAS_PAYMENT_INSTRUMENT
C0948,D9480,USES_DEVICE
C0948,D9481,USES_DEVICE
C0948,D9482,USES_DEVICE
C0948,I9480,USES_IP
C0948,P9480,HAS_PAYMENT_INSTRUMENT
C0948,P9481,HAS_PAYMENT_INSTRUMENT
C0949,D9490,USES_DEVICE
C0949,I9490,USES_IP
C0949,I9491,USES_IP
C0949,P9490,HAS_PAYMENT_INSTRUMENT
C0950,D9500,USES_DEVICE
C0950,D9501,USES_DEVICE
C0950,I9500,USES_IP
C0950,I9501,USES_IP
C0950,P9500,HAS_PAYMENT_INSTRUMENT
C0951,D9510,USES_DEVICE
C0951,D9511,USES_DEVICE
C0951,D9512,USES_DEVICE
C0951,I9510,USES_IP
C0951,I0190,USES_IP
C0951,P9510,HAS_PAYMENT_INSTRUMENT
C0951,P9511,HAS_PAYMENT_INSTRUMENT
C0952,D9520,USES_DEVICE
C0952,I9520,USES_IP
C0952,I9521,USES_IP
C0952,I9522,USES_IP
C0952,P9520,HAS_PAYMENT_INSTRUMENT
C0952,P9521,HAS_PAYMENT_INSTRUMENT
C0953,D9530,USES_DEVICE
C0953,I9530,USES_IP
C0953,I9531,USES_IP
C0953,I9532,USES_IP
C0953,P9530,HAS_PAYMENT_INSTRUMENT
C0954,D9540,USES_DEVICE
C0954,I9540,USES_IP
C0954,I9541,USES_IP
C0954,I9542,USES_IP
C0954,P9540,HAS_PAYMENT_INSTRUMENT
C0955,D9550,USES_DEVICE
C0955,D9551,USES_DEVICE
C0955,D9552,USES_DEVICE
C0955,I9550,USES_IP
C0955,I9551,USES_IP
C0955,P9550,HAS_PAYMENT_INSTRUMENT
C0956,D9560,USES_DEVICE
C0956,D9561,USES_DEVICE
C0956,D9562,USES_DEVICE
C0956,I9560,USES_IP
C0956,I0191,USES_IP
C0956,I9562,USES_IP
C0956,P9560,HAS_PAYMENT_INSTRUMENT
C0957,D9570,USES_DEVICE
C0957,D9571,USES_DEVICE
C0957,I9570,USES_IP
C0957,I9571,USES_IP
C0957,P9570,HAS_PAYMENT_INSTRUMENT
C0957,P9571,HAS_PAYMENT_INSTRUMENT
C0958,D9580,USES_DEVICE
C0958,D9581,USES_DEVICE
C0958,I9580,USES_IP
C0958,P9580,HAS_PAYMENT_INSTRUMENT
C0958,P9581,HAS_PAYMENT_INSTRUMENT
C0959,D9590,USES_DEVICE
C0959,D9591,USES_DEVICE
C0959,I9590,USES_IP
C0959,P9590,HAS_PAYMENT_INSTRUMENT
C0960,D9600,USES_DEVICE
C0960,I9600,USES_IP
C0960,I9601,USES_IP
C0960,I9602,USES_IP
C0960,P9600,HAS_PAYMENT_INSTRUMENT
C0960,P9601,HAS_PAYMENT_INSTRUMENT
C0961,D9610,USES_DEVICE
C0961,D9611,USES_DEVICE
C0961,I9610,USES_IP
C0961,I9611,USES_IP
C0961,I9612,USES_IP
C0961,P9610,HAS_PAYMENT_INSTRUMENT
C0961,P9611,HAS_PAYMENT_INSTRUMENT
C0962,D9620,USES_DEVICE
C0962,D9621,USES_DEVICE
C0962,I0192,USES_IP
C0962,I9621,USES_IP
C0962,I9622,USES_IP
C0962,P9620,HAS_PAYMENT_INSTRUMENT
C0963,D9630,USES_DEVICE
C0963,D9631,USES_DEVICE
C0963,I9630,USES_IP
C0963,I9631,USES_IP
C0963,P9630,HAS_PAYMENT_INSTRUMENT
C0963,P9631,HAS_PAYMENT_INSTRUMENT
C0964,D9640,USES_DEVICE
C0964,I9640,USES_IP
C0964,I9641,USES_IP
C0964,P9640,HAS_PAYMENT_INSTRUMENT
C0964,P9641,HAS_PAYMENT_INSTRUMENT
C0965,D9650,USES_DEVICE
C0965,I9650,USES_IP
C0965,I9651,USES_IP
C0965,P9650,HAS_PAYMENT_INSTRUMENT
C0965,P9651,HAS_PAYMENT_INSTRUMENT
C0966,D9660,USES_DEVICE
C0966,D9661,USES_DEVICE
C0966,I9660,USES_IP
C0966,I9661,USES_IP
C0966,P9660,HAS_PAYMENT_INSTRUMENT
C0967,D9670,USES_DEVICE
C0967,D9671,USES_DEVICE
C0967,D9672,USES_DEVICE
C0967,I9670,USES_IP
C0967,I0193,USES_IP
C0967,I9672,USES_IP
C0967,P9670,HAS_PAYMENT_INSTRUMENT
C0968,D9680,USES_DEVICE
C0968,D9681,USES_DEVICE
C0968,D9682,USES_DEVICE
C0968,I9680,USES_IP
C0968,I9681,USES_IP
C0968,P9680,HAS_PAYMENT_INSTRUMENT
C0969,D9690,USES_DEVICE
C0969,D9691,USES_DEVICE
C0969,I9690,USES_IP
C0969,P9690,HAS_PAYMENT_INSTRUMENT
C0969,P9691,HAS_PAYMENT_INSTRUMENT
C0970,D9700,USES_DEVICE
C0970,I9700,USES_IP
C0970,I9701,USES_IP
C0970,I9702,USES_IP
C0970,P9700,HAS_PAYMENT_INSTRUMENT
C0970,P9701,HAS_PAYMENT_INSTRUMENT
C0971,D9710,USES_DEVICE
C0971,D9711,USES_DEVICE
C0971,I9710,USES_IP
C0971,I0194,USES_IP
C0971,I0194,USES_IP
C0971,P9710,HAS_PAYMENT_INSTRUMENT
C0972,D9720,USES_DEVICE
C0972,I9720,USES_IP
C0972,P9720,HAS_PAYMENT_INSTRUMENT
C0972,P9721,HAS_PAYMENT_INSTRUMENT
C0973,D9730,USES_DEVICE
C0973,D9731,USES_DEVICE
C0973,D9732,USES_DEVICE
C0973,I9730,USES_IP
C0973,P9730,HAS_PAYMENT_INSTRUMENT
C0973,P9731,HAS_PAYMENT_INSTRUMENT
C0974,D9740,USES_DEVICE
C0974,D9741,USES_DEVICE
C0974,I9740,USES_IP
C0974,I9741,USES_IP
C0974,P9740,HAS_PAYMENT_INSTRUMENT
C0974,P9741,HAS_PAYMENT_INSTRUMENT
C0975,D9750,USES_DEVICE
C0975,D9751,USES_DEVICE
C0975,I9750,USES_IP
C0975,P9750,HAS_PAYMENT_INSTRUMENT
C0975,P9751,HAS_PAYMENT_INSTRUMENT
C0976,D9760,USES_DEVICE
C0976,D9761,USES_DEVICE
C0976,D9762,USES_DEVICE
C0976,I9760,USES_IP
C0976,I9761,USES_IP
C0976,I9762,USES_IP
C0976,P9760,HAS_PAYMENT_INSTRUMENT
C0977,D9770,USES_DEVICE
C0977,D9771,USES_DEVICE
C0977,I9770,USES_IP
C0977,I9771,USES_IP
C0977,P9770,HAS_PAYMENT_INSTRUMENT
C0977,P9771,HAS_PAYMENT_INSTRUMENT
C0978,D9780,USES_DEVICE
C0978,I9780,USES_IP
C0978,I9781,USES_IP
C0978,P9780,HAS_PAYMENT_INSTRUMENT
C0979,D9790,USES_DEVICE
C0979,I9790,USES_IP
C0979,I9791,USES_IP
C0979,I9792,USES_IP
C0979,P9790,HAS_PAYMENT_INSTRUMENT
C0979,P9791,HAS_PAYMENT_INSTRUMENT
C0980,D9800,USES_DEVICE
C0980,I9800,USES_IP
C0980,P9800,HAS_PAYMENT_INSTRUMENT
C0981,D9810,USES_DEVICE
C0981,D9811,USES_DEVICE
C0981,I9810,USES_IP
C0981,I9811,USES_IP
C0981,P9810,HAS_PAYMENT_INSTRUMENT
C0981,P9811,HAS_PAYMENT_INSTRUMENT
C0982,D9820,USES_DEVICE
C0982,D9821,USES_DEVICE
C0982,I9820,USES_IP
C0982,I9821,USES_IP
C0982,P9820,HAS_PAYMENT_INSTRUMENT
C0982,P9821,HAS_PAYMENT_INSTRUMENT
C0983,D9830,USES_DEVICE
C0983,D9831,USES_DEVICE
C0983,I9830,USES_IP
C0983,P9830,HAS_PAYMENT_INSTRUMENT
C0984,D9840,USES_DEVICE
C0984,I9840,USES_IP
C0984,I9841,USES_IP
C0984,I9842,USES_IP
C0984,P9840,HAS_PAYMENT_INSTRUMENT
C0985,D9850,USES_DEVICE
C0985,I9850,USES_IP
C0985,P9850,HAS_PAYMENT_INSTRUMENT
C0986,D9860,USES_DEVICE
C0986,I9860,USES_IP
C0986,I0197,USES_IP
C0986,P9860,HAS_PAYMENT_INSTRUMENT
C0986,P9861,HAS_PAYMENT_INSTRUMENT
C0987,D9870,USES_DEVICE
C0987,D9871,USES_DEVICE
C0987,D9872,USES_DEVICE
C0987,I9870,USES_IP
C0987,P9870,HAS_PAYMENT_INSTRUMENT
C0988,D9880,USES_DEVICE
C0988,I9880,USES_IP
C0988,I9881,USES_IP
C0988,I9882,USES_IP
C0988,P9880,HAS_PAYMENT_INSTRUMENT
C0988,P9881,HAS_PAYMENT_INSTRUMENT
C0989,D9890,USES_DEVICE
C0989,D9891,USES_DEVICE
C0989,I9890,USES_IP
C0989,I9891,USES_IP
C0989,I9892,USES_IP
C0989,P9890,HAS_PAYMENT_INSTRUMENT
C0990,D9900,USES_DEVICE
C0990,D9901,USES_DEVICE
C0990,D9902,USES_DEVICE
C0990,I9900,USES_IP
C0990,I9901,USES_IP
C0990,P9900,HAS_PAYMENT_INSTRUMENT
C0990,P9901,HAS_PAYMENT_INSTRUMENT
C0991,D9910,USES_DEVICE
C0991,D9911,USES_DEVICE
C0991,I9910,USES_IP
C0991,I9911,USES_IP
C0991,I9912,USES_IP
C0991,P9910,HAS_PAYMENT_INSTRUMENT
C0992,D9920,USES_DEVICE
C0992,D9921,USES_DEVICE
C0992,D9922,USES_DEVICE
C0992,I9920,USES_IP
C0992,I9921,USES_IP
C0992,I9922,USES_IP
C0992,P9920,HAS_PAYMENT_INSTRUMENT
C0992,P9921,HAS_PAYMENT_INSTRUMENT
C0993,D9930,USES_DEVICE
C0993,D9931,USES_DEVICE
C0993,D9932,USES_DEVICE
C0993,I9930,USES_IP
C0993,I9931,USES_IP
C0993,I9932,USES_IP
C0993,P9930,HAS_PAYMENT_INSTRUMENT
C0994,D9940,USES_DEVICE
C0994,I9940,USES_IP
C0994,I9941,USES_IP
C0994,P9940,HAS_PAYMENT_INSTRUMENT
C0995,D9950,USES_DEVICE
C0995,D9951,USES_DEVICE
C0995,I0199,USES_IP
C0995,P9950,HAS_PAYMENT_INSTRUMENT
C0996,D9960,USES_DEVICE
C0996,D9961,USES_DEVICE
C0996,I9960,USES_IP
C0996,I0199,USES_IP
C0996,P9960,HAS_PAYMENT_INSTRUMENT
C0996,P9961,HAS_PAYMENT_INSTRUMENT
C0997,D9970,USES_DEVICE
C0997,D9971,USES_DEVICE
C0997,I0199,USES_IP
C0997,I9971,USES_IP
C0997,P9970,HAS_PAYMENT_INSTRUMENT
C0997,P9971,HAS_PAYMENT_INSTRUMENT
C0998,D9980,USES_DEVICE
C0998,D9981,USES_DEVICE
C0998,D9982,USES_DEVICE
C0998,I9980,USES_IP
C0998,P9980,HAS_PAYMENT_INSTRUMENT
C0998,P9981,HAS_PAYMENT_INSTRUMENT
C0999,D9990,USES_DEVICE
C0999,I9990,USES_IP
C0999,I9991,USES_IP
C0999,P9990,HAS_PAYMENT_INSTRUMENT
C1000,D10000,USES_DEVICE
C1000,I10000,USES_IP
C1000,I10001,USES_IP
C1000,I10002,USES_IP
C1000,P10000,HAS_PAYMENT_INSTRUMENT
C1000,P10001,HAS_PAYMENT_INSTRUMENT
C5000,D5000,USES_DEVICE
C5000,D5001,USES_DEVICE
C5001,D5000,USES_DEVICE
C5001,D5001,USES_DEVICE
C5002,D5000,USES_DEVICE
C5002,D5001,USES_DEVICE
C5003,D5000,USES_DEVICE
C5003,D5001,USES_DEVICE
C5004,D5000,USES_DEVICE
C5004,D5001,USES_DEVICE
C5005,D5000,USES_DEVICE
C5005,D5001,USES_DEVICE
C5006,D5000,USES_DEVICE
C5006,D5001,USES_DEVICE
C5007,D5000,USES_DEVICE
C5007,D5001,USES_DEVICE
C5008,D5000,USES_DEVICE
C5008,D5001,USES_DEVICE
C5009,D5000,USES_DEVICE
C5009,D5001,USES_DEVICE
C6000,I6000,USES_IP
C6001,I6000,USES_IP
C6002,I6000,USES_IP
C6003,I6000,USES_IP
C6004,I6000,USES_IP
C6005,I6000,USES_IP
C6006,I6000,USES_IP
C6007,I6000,USES_IP
C6008,I6000,USES_IP
C6009,I6000,USES_IP
C6010,I6000,USES_IP
C6011,I6000,USES_IP
C6012,I6000,USES_IP
C6013,I6000,USES_IP
C6014,I6000,USES_IP
C7000,P7000,HAS_PAYMENT_INSTRUMENT
C7000,P7001,HAS_PAYMENT_INSTRUMENT
C7000,P7002,HAS_PAYMENT_INSTRUMENT
C7001,P7000,HAS_PAYMENT_INSTRUMENT
C7001,P7001,HAS_PAYMENT_INSTRUMENT
C7001,P7002,HAS_PAYMENT_INSTRUMENT
C7002,P7000,HAS_PAYMENT_INSTRUMENT
C7002,P7001,HAS_PAYMENT_INSTRUMENT
C7002,P7002,HAS_PAYMENT_INSTRUMENT
C7003,P7000,HAS_PAYMENT_INSTRUMENT
C7003,P7001,HAS_PAYMENT_INSTRUMENT
C7003,P7002,HAS_PAYMENT_INSTRUMENT
C7004,P7000,HAS_PAYMENT_INSTRUMENT
C7004,P7001,HAS_PAYMENT_INSTRUMENT
C7004,P7002,HAS_PAYMENT_INSTRUMENT
C7005,P7000,HAS_PAYMENT_INSTRUMENT
C7005,P7001,HAS_PAYMENT_INSTRUMENT
C7005,P7002,HAS_PAYMENT_INSTRUMENT
C7006,P7000,HAS_PAYMENT_INSTRUMENT
C7006,P7001,HAS_PAYMENT_INSTRUMENT
C7007,P7000,HAS_PAYMENT_INSTRUMENT
C7007,P7002,HAS_PAYMENT_INSTRUMENT
C8000,D8000,USES_DEVICE
C8000,I8000,USES_IP
C8000,P8000,HAS_PAYMENT_INSTRUMENT
C8001,D8000,USES_DEVICE
C8001,I8000,USES_IP
C8001,P8000,HAS_PAYMENT_INSTRUMENT
C8002,D8000,USES_DEVICE
C8002,I8000,USES_IP
C8002,P8000,HAS_PAYMENT_INSTRUMENT
C8003,D8000,USES_DEVICE
C8003,I8000,USES_IP
C8003,P8000,HAS_PAYMENT_INSTRUMENT
C8004,D8000,USES_DEVICE
C8004,I8000,USES_IP
C8004,P8000,HAS_PAYMENT_INSTRUMENT
